SDFB Person ID,ODNB ID,Display Name,Prefix,First Name,Last Name,Suffix,Title,All Search Names,Gender,Historical Significance,Birth Year Type,Extant Birth Year,Alternate Birth Year,Death Year Type,Extant Death Year,Alternate Death Year,Group List
10012119,12955,King Henry VIII,King,Henry,Tudor,VIII,"","King Henry, Henry VIII, King Henry, King Henry Tudor, King Henry Tudor VIII, King Henry VIII, King Tudor, King Tudor VIII, Henry, Henry Tudor, Henry Tudor VIII, Henry VIII",male,king of England and Ireland,IN,1491,1491,IN,1547,1547,"[""Catholics""]"
10054871,,Augustine Washington,"",Augustine,Washington,"","","Augustine, Augustine Washington",male,"American planter, father of revolutionary army officer and first president of the United States, George Washington",IN,1694,"",IN,1743,"",[]
10054872,,Christian IV,"",Christian,"","","",Christian,male,King of Denmark-Norway,IN,1577,"",IN,1648,"",[]
10002902,6450,Gertrude Courtenay,"",Gertrude,Courtenay,"","","Gertrude Courtenay, Gertrude Blount, Gertrude, Gertrude Courtenay",female,noblewoman and courtier,AF,1448,NA,IN,1558,1558,[]
10001194,2702,William Blount,"",William,Blount,"","","William Blount, William, William Blount",male,courtier and literary patron,IN,1478,1478,IN,1534,1534,[]
10007298,16382,Francis Leigh,"",Francis,Leigh,"",Earl of Chichester,"Francis Leigh, Francis, Francis Leigh Earl of Chichester, Earl of Chichester",male,politician and courtier,AF,1543,NA,IN,1653,1653,[]
10054874,,Audrey Boteler Baroness of Chichester,"",Audrey,Boteler,"",Baroness of Chichester,"Audrey, Audrey Boteler, Audrey Boteler Baroness of Chichester, Audrey Anderson,  Audrey Boteler,  Audrey Leigh Baroness of Chichester,  Audrey Leigh",female,"",BF,1600,"",IN,1652,"",[]
10054873,15628,Mary Scrope,Lady,Mary,Scrope,"","","Lady Mary, Lady Mary Scrope, Lady Scrope, Mary, Mary Scrope, Mary Jerningham,  Mary Kingston",female,lady-in-waiting and courtier,BF,1500,"",AF,1546,"","[""Participants in the Field of Cloth of Gold""]"
10050585,,Margaret Pennington,,Margaret,Pennington,,,"Margaret, Margaret Pennington",female,,AF/IN,1442,,IN,1552,,"[""Participants in the Field of Cloth of Gold""]"
10054876,,Francis Anderson,"",Francis,Anderson,"","","Francis, Francis Anderson",male,"",BF,1600,"",BF,1617,"",[]
10002638,5844,John Coldwell,"",John,Coldwell,"","","John Coldwell, John, John Coldwell",male,bishop of Salisbury,IN,1535,1535,IN,1596,1596,[]
10010078,23040,Walter Ralegh,Sir,Walter,Ralegh,"","","Walter Ralegh, Walter, Sir Walter Ralegh, Sir Walter",male,dean of Wells,IN,1586,1586,IN,1646,1646,[]
10001332,0,"Sir John Boteler of Bramfield, of Brantfield Baron Boteler",Sir,John,Boteler,"of Bramfield, of Brantfield",Baron Boteler,"John Boteler, Sir John, Sir John Boteler, Sir John Boteler of Bramfield, of Brantfield, Sir John Boteler Baron Boteler, Sir John of Bramfield, of Brantfield, Sir Boteler, Sir Boteler of Bramfield, of Brantfield, John, John Boteler, John Boteler of Bramfield, of Brantfield, John Boteler Baron Boteler, John of Bramfield, of Brantfield",male,NA,CA,1566,NA,IN,1637,NA,[]
10054861,,Anne Boteler,"",Anne,Boteler,"","Countess of Newport, Countess of Portland","Anne, Anne Boteler, Anne Boteler Countess of Newport, Countess of Portland, Anne Blount, Lady Anne Blount, Lady Newport, Countess of Newport, Anne Weston, Countess of Portland, Lady Portland",female,"",CA,1610,"",IN,1669,"","[""Recipe Contributors for Sir Kenelm Digby's Closet Opened""]"
10011093,25524,Robert Sidney,"",Robert,Sidney,"","","Robert Sidney, Robert, Robert Sidney",male,courtier and poet,IN,1563,1563,IN,1626,1626,[]
10004692,10389,Henry Garnett,"",Henry,Garnett,"","","Henry Garnett, Henry, Henry Garnett",male,Jesuit,IN,1555,1555,IN,1606,1606,"[""Jesuit missionaries to England""]"
10012143,27841,Anne Turner,"",Anne,Turner,"","","Anne Turner, Anne Norton, Anne, Anne Turner",female,accessory to the murder of Sir Thomas Overbury,IN,1576,1576,IN,1615,1615,[]
10007966,12947,Queen Henrietta Maria,Queen,Henrietta,Maria,"","","Henrietta Maria, Henrietta, Queen Henrietta Maria",female,"queen of England, Scotland, and Ireland, consort of Charles I",IN,1609,1609,IN,1669,1669,[]
10008048,18242,Andrew Marvell,"",Andrew,Marvell,"","","Andrew Marvell, Andrew, Andrew Marvell",male,poet and politician,IN,1621,1621,IN,1678,1678,"[""Metaphysical poets""]"
10008309,18800,John Milton,"",John,Milton,"","","John Milton, John, John Milton",male,poet and polemicist,IN,1608,1608,IN,1674,1674,"[""Parliamentarians"", ""Regicides"", ""Epic Poets"", ""Republicans"", ""St Pauls School London""]"
10000849,1871,Francis Beaumont,"",Francis,Beaumont,"","","Francis Beaumont, Francis, Francis Beaumont",male,playwright,IN,1584,1585,IN,1616,1616,"[""Fraternity of Sireniacal Gentlemen"", ""Patrons of the Mermaid tavern""]"
10054877,22607,Christopher Potter,"",Christopher,Potter,"","","Christopher, Christopher Potter, Christopher Potter college head and dean of Worcester",male,"chaplain to Charles 1, college head and dean of Worcester",IN,1590,1591,IN,1646,"",[]
10011670,5143,King Charles I,King,Charles,Stuart,I,"","King Charles, Charles I, King Charles, King Charles Stuart, King Charles Stuart I, King Charles I, King Stuart, King Stuart I, Charles, Charles Stuart, Charles Stuart I, Charles I",male,"king of England, Scotland, and Ireland",IN,1600,1600,IN,1649,1649,"[""Royalists""]"
10009625,37848,Maximilian Petty,"",Maximilian,Petty,"","","Maximilian Petty, Maximilian Pettus, Maximilian, Maximilian Petty",male,Leveller,IN,1617,1617,CA,1661,1661,"[""Putney debaters""]"
10054878,,Nicholas Owen,Br.,Nicholas,Owen,S.J.,"","Br. Nicholas, Br. Nicholas Owen, Br. Nicholas Owen S.J., Br. Nicholas S.J., Br. Owen, Br. Owen S.J., Nicholas, Nicholas Owen, Nicholas Owen S.J., Nicholas S.J., Nicholas Owens, Little John",male,"Brother Jesuit in England; helped John Gerard, SJ, escape from the Tower.",CA,1562,"",IN,1606,"","[""Jesuits""]"
10002021,4539,Edmund Campion,"",Edmund,Campion,"","","Edmund Campion, Edmund, Edmund Campion",male,Jesuit and martyr,IN,1540,1540,IN,1581,1581,"[""Jesuit missionaries to England""]"
10009592,21474,Robert Persons,"",Robert,Persons,"","","Robert Persons, Robert Parsons, Robert, Robert Persons",male,Jesuit,IN,1546,1546,IN,1610,1610,"[""Jesuit missionaries to England""]"
10003274,7142,Thomas Darbyshire,"",Thomas,Darbyshire,"","","Thomas Darbyshire, Thomas, Thomas Darbyshire",male,Jesuit,IN,1518,1518,IN,1604,1604,"[""Jesuits"", ""Catholics""]"
10000444,935,John Aylmer,"",John,Aylmer,"","","John Aylmer, John, John Aylmer",male,bishop of London,IN,1520,1521,IN,1594,1594,[]
10006113,13615,William Holt,"",William,Holt,"","","William Holt, William, William Holt",male,Jesuit,IN,1545,1545,IN,1599,1599,[]
10006611,14785,Sir Henry Jerningham,Sir,Henry,Jerningham,"","","Sir Henry Jerningham, Sir Henry Jernegan, Sir Henry, Sir Henry Jerningham, Sir Jerningham, Henry, Henry Jerningham",male,courtier and administrator,IN,1509,1510,IN,1572,1572,[]
10009111,20675,Edward Oldcorne,"",Edward,Oldcorne,"","","Edward Oldcorne, Edward, Edward Oldcorne",male,Jesuit,IN,1561,1561,IN,1606,1606,[]
10011325,26064,Robert Southwell,"",Robert,Southwell,"","","Robert Southwell, Robert, Robert Southwell",male,"writer, Jesuit, and martyr",IN,1561,1561,IN,1595,1595,"[""Jesuits"", ""Jesuit missionaries to England""]"
10004783,10556,John Gerard,"",John,Gerard,"","","John Gerard, John, John Gerard",male,Jesuit,IN,1564,1564,IN,1637,1637,[]
10054879,,Margaret Yelverton,"",Margaret,Yelverton,"","","Margaret, Margaret Yelverton, Margaret Catesby",female,wife to Christopher Yatesby,IN,1544,"",IN,1611,"",[]
10054881,,Jane Lumner,"",Jane,Yelverton,"","","Jane, Jane Yelverton, Jane Lumner",female,"Convert of John Gerard, SJ",AF,1537,"",AF/IN,1615,"",[]
10054882,,Grisell Wodehouse,"",Grisell,Yelverton,"","","Grisell, Grisell Yelverton, Grisell Wodehouse,  Grisell Woodhouse,  Grisell Yelverton,  Chrysold Wodehouse,  Chrysold Woodhouse,  Chrysold Yelverton",female,"Convert of John Gerard, SJ",AF,1537,"",AF,1601,"",[]
10013231,30213,Sir Christopher Yelverton,Sir,Christopher,Yelverton,"","","Christopher Yelverton, Sir Christopher, Sir Christopher Yelverton, Sir Yelverton, Christopher, Christopher Yelverton",male,judge and speaker of the House of Commons,IN,1536,1537,IN,1612,1612,[]
10054880,,Edward Yelverton,"",Edward,Yelverton,"","","Edward, Edward Yelverton",male,Catholic who hosted John Gerard for 6-8 months c.1588-89,AF,1537,"",AF,1589,"",[]
10005852,37536,William Herle,"",William,Herle,"","","William Herle, William, William Herle",male,political agent,AF,1478,NA,IN,1588,1589,[]
10006959,15628,Sir William Kingston,Sir,William,Kingston,"","","William Kingston, Sir William, Sir William Kingston, Sir Kingston, William, William Kingston",male,courtier and administrator,IN,1476,1476,IN,1540,1540,[]
10005504,4891,Queen Katherine of Aragon,Queen,Katherine,Hapsburg,of Aragon,"","Katherine of Aragon, Queen Katherine, Queen Katherine Hapsburg, Queen Katherine Hapsburg of Aragon, Queen Katherine of Aragon, Queen Hapsburg, Queen Hapsburg of Aragon, Katherine, Katherine Hapsburg, Katherine Hapsburg of Aragon, Katherine of Aragon, Katherine of Aragon, Queen Katherine, Queen Katherine Hapsburg, Queen Catherine Hapsburg of Aragon, Queen Catherine of Aragon, Queen Hapsburg, Queen Hapsburg of Aragon, Catherine, Catherine Hapsburg, Catherine Hapsburg of Aragon, Catherine of Aragon",female,"queen of England, first consort of Henry VIII",IN,1485,1485,IN,1536,1536,[]
10004092,9078,Charles Fairfax,"",Charles,Fairfax,"","","Charles Fairfax, Charles, Charles Fairfax",male,antiquary and genealogist,IN,1597,1597,IN,1673,1673,[]
10001556,3419,Sir John Bright,Sir,John,Bright,"","","John Bright, Sir John, Sir John Bright, Sir Bright, John, John Bright",male,parliamentarian officer and landowner,IN,1619,1619,IN,1688,1688,[]
10007220,66368,Jean Le Clerc,"",Jean,Le Clerc,"","","Jean Le Clerc, Jean, Jean Le Clerc",male,theologian and philosopher,IN,1657,1657,IN,1736,1736,[]
10010424,24014,Sir Thomas Rokeby,Sir,Thomas,Rokeby,"","","Thomas Rokeby, Sir Thomas, Sir Thomas Rokeby, Sir Rokeby, Thomas, Thomas Rokeby",male,judge,IN,1631,1631,IN,1699,1699,[]
10007425,16655,Robert Lilburne,"",Robert,Lilburne,"","","Robert Lilburne, Robert, Robert Lilburne",male,regicide and deputy major-general,IN,1614,1614,IN,1665,1665,"[""Regicides""]"
10010670,24610,William Sancroft,"",William,Sancroft,"","","William Sancroft, William, William Sancroft",male,archbishop of Canterbury and nonjuror,IN,1617,1617,IN,1693,1693,"[""Nonjuring bishops""]"
10000815,1777,Adam Baynes,"",Adam,Baynes,"","","Adam Baynes, Adam, Adam Baynes",male,parliamentarian army officer,IN,1622,1622,IN,1671,1671,[]
10002721,6032,Henry Compton,"",Henry,Compton,"","","Henry Compton, Henry, Henry Compton",male,bishop of London,IN,1631,1632,IN,1713,1713,[]
10004170,9260,Margaret Fell,"",Margaret,Fell,"","","Margaret Fell, Margaret Askew, Margaret, Margaret Fell, Margaret Fox",female,Quaker leader,IN,1614,NA,IN,1702,NA,[]
10008762,19941,Henry Neville,"",Henry,Neville,"","","Henry Neville, Henry, Henry Neville",male,politician and political writer,IN,1620,1620,IN,1694,1694,"[""Republicans""]"
10054868,,Elizabeth Ashburnham,"",Elizabeth,Ashburnham,"","","Elizabeth, Elizabeth Ashburnham, Elizabeth Cornwallis",female,"",AF,1629,"",CA,1643,"",[]
10054885,10420,Sir Bernard Gascoigne,Sir,Bernard,Gascoigne,"","","Sir Bernard, Sir Bernard Gascoigne, Sir Gascoigne, Bernard, Bernard Gascoigne, Bernardo Guasconi",male,Royalist army officer and diplomat,IN,1614,"",IN,1687,"","[""Royal Society""]"
10007364,0,Gregorio Leti,"",Gregorio,Leti,"","","Gregorio Leti, Gregorio, Gregorio Leti, Abbe Gualdi, L'abbé Gualdi, Gualdus",male,Writer of the life of Elizabeth I of England. Italian exile living in England from 1680-1683. ,IN,1630,"",IN,1701,"","[""Royal Society""]"
10054886,,Francesco Terriesi ,"",Francesco,Terriesi ,"","","Francesco, Francesco Terriesi ",male,"Ambassador of Tuscany in London, 1680-91.",IN,1635,"",IN,1715,"",[]
10054887,,Carlo Ubaldini,"",Carlo,Ubaldini,"",Count,"Carlo, Carlo Ubaldini",male,"Count of Montefeltri, Tuscan nobleman and protestant proselyte. ",CA,1635,"",AF,1667,"","[""Royal Society""]"
10010270,46468,Elizabeth Richardson,"",Elizabeth,Richardson,"","","Elizabeth Richardson, Elizabeth Beaumont, Elizabeth Ashburnham, Elizabeth, Elizabeth Richardson",female,writer,IN,1576,1577,IN,1651,1651,[]
10009112,20676,Henry Oldenburg,"",Henry,Oldenburg,"","","Henry Oldenburg, Heinrich Oldenburg, Henry, Henry Oldenburg",male,scientific correspondent and secretary of the Royal Society,IN,1619,1619,IN,1677,1677,"[""Founder members of the Royal Society"", ""Royal Society""]"
10001419,3137,Robert Boyle,"",Robert,Boyle,"","","Robert Boyle, Robert, Robert Boyle",male,natural philosopher,IN,1627,1627,IN,1691,1691,"[""Invisible College"", ""Founder members of the Royal Society""]"
10003068,6776,Samuel Crooke,"",Samuel,Crooke,"","","Samuel Crooke, Samuel, Samuel Crooke",male,Church of England clergyman and author,IN,1575,1575,IN,1649,1649,[]
10002249,4980,Robert Cecil,"",Robert,Cecil,"","","Robert Cecil, Robert, Robert Cecil",male,politician and courtier,IN,1563,1563,IN,1612,1612,[]
10054889,,Mary Wortley Montagu  Lady,"",Mary,Wortley Montagu ,"",Lady,"Mary, Mary Wortley Montagu , Mary Wortley Montagu  Lady, Mary Pierrepont",female,"Aristocrat, letter writer and poet",IN,1689,"",IN,1762,"",[]
10006895,76310,Sophia Charlotte von Kielmansegg,"",Sophia Charlotte von,Kielmansegg,"","","Sophia Charlotte von Kielmansegg, Sophia Charlotte von, Sophia Charlotte von Kielmansegg",female,courtier,IN,1675,1675,IN,1725,1725,[]
10000959,2104,Henry Bennet,"",Henry,Bennet,"","","Henry Bennet, Henry, Henry Bennet",male,politician,IN,1618,1618,IN,1685,1685,"[""Cabal"", ""Postmasters""]"
10007859,0,Lorenzo Magalotti,"",Lorenzo,Magalotti,"","","Lorenzo Magalotti, Lorenzo, Lorenzo Magalotti",male,Diplomat,IN,1637,"",IN,1712,NA,[]
10011331,70168,Jane Sowle,"",Jane,Sowle,"","","Jane Sowle, Jane, Jane Sowle",female,printer,CA,1631,1631,IN,1711,1711,[]
10009828,22526,Alexander Pope,"",Alexander,Pope,"","","Alexander Pope, Alexander, Alexander Pope",male,poet,IN,1688,1688,IN,1744,1744,[]
10054898,,Cosimo de' Medici III Grand Duke,"",Cosimo,de' Medici,III,Grand Duke,"Cosimo, Cosimo de' Medici, Cosimo de' Medici III, Cosimo de' Medici Grand Duke, Cosimo III",male,Grand Duke of Tuscany ,IN,1642,"",IN,1723,"",[]
10054890,,Katherine Sheffield Ducchess of Buckinghamshire and Normanby,"",Katherine,Sheffield,"",Ducchess of Buckinghamshire and Normanby,"Katherine, Katherine Sheffield, Katherine Sheffield Ducchess of Buckinghamshire and Normanby",female,Ducchess of Buckinghamshire and Normanby,IN,1681,1682,IN,1743,"",[]
10006445,14328,Edward Hyde,"",Edward,Hyde,"",Earl of Clarendon,"Edward Hyde, Edward, Edward Hyde, Clarendon",male,politician and historian,IN,1609,1609,IN,1674,1674,"[""Great Tew Circle""]"
10006459,10538,King George I,King,George,I,"","","George I, Georg Ludwig, George, King George I, King George",male,king of Great Britain and Ireland and elector of Hanover,IN,1660,1660,IN,1727,1727,"[""Royal Academy of Music I and II""]"
10054888,,Antonio Conti,"",Antonio,Conti,"","","Antonio, Antonio Conti",male,"Priest, Scientist, Translator",IN,1677,"",IN,1749,"","[""Royal Society""]"
10008812,20059,Sir Isaac Newton,Sir,Isaac,Newton,"","","Isaac Newton, Sir Isaac, Sir Isaac Newton, Sir Newton, Isaac, Isaac Newton",male,natural philosopher and mathematician,IN,1642,1642,IN,1727,1727,"[""Mathematicians"", ""Royal Society""]"
10011671,5144,King Charles II,King,Charles,Stuart,II,"","King Charles, Charles II, King Charles, King Charles Stuart, King Charles Stuart II, King Charles II, King Stuart, King Stuart II, Charles, Charles Stuart, Charles Stuart II, Charles II",male,"king of England, Scotland, and Ireland",IN,1630,1630,IN,1685,1685,"[""Royalists""]"
10010973,25297,John Sheffield,"",John,Sheffield,"","","John Sheffield, John, John Sheffield",male,politician and author,IN,1647,1647,IN,1721,1721,[]
10005841,13050,Thomas Herbert,"",Thomas,Herbert,"","","Thomas Herbert, Thomas, Thomas Herbert",male,politician and government official,IN,1656,1657,IN,1733,1733,"[""Royal Society""]"
10054891,,George Dalrymple Baron of Exchequer,"",George,Dalrymple,"",Baron of Exchequer,"George, George Dalrymple, George Dalrymple Baron of Exchequer",male,Baron of Exchequer,IN,1680,"",IN,1745,"",[]
10011090,69749,Mary Sidney,"",Mary,Sidney,"","","Mary Sidney, Mary Dudley, Mary, Mary Sidney",female,courtier,IN,1530,1535,IN,1586,1586,[]
10001275,40565,Giovanni Bononcini,"",Giovanni,Bononcini,"","","Giovanni Bononcini, Giovanni, Giovanni Bononcini",male,composer,IN,1670,1670,IN,1747,1747,"[""Royal Academy of Music I and II""]"
10054892,,Giacomo Rossi,"",Giacomo,Rossi,"","","Giacomo, Giacomo Rossi",male,Poet and librettist,BF,1700,"",AF,1729,"",[]
10006142,13693,Robert Hooke,"",Robert,Hooke,"","","Robert Hooke, Robert, Robert Hooke",male,natural philosopher,IN,1635,1635,IN,1703,1703,"[""Royal Society"", ""Founder members of the Royal Society""]"
10007059,74437,Anthony L'Abbe,"",Anthony,L'Abbe,"","","Anthony L'Abbe, Anthony, Anthony L'Abbe",male,choreographer and dancing-master,IN,1666,1667,AF/IN,1753,1753,"[""Royal Academy of Music I and II""]"
10005216,11538,Henry Grey,"",Henry,Grey,"","","Henry Grey, Henry, Henry Grey",male,courtier and politician,IN,1671,1671,IN,1740,1740,"[""Royal Academy of Music I and II"", ""Whigs""]"
10013084,29864,Anthony Wood,"",Anthony,Wood,"","","Anthony Wood, Anthony, Anthony Wood",male,antiquary,IN,1632,1632,IN,1695,1695,[]
10054899,,Pietro Guerrini,"",Pietro,Guerrini,"","","Pietro, Pietro Guerrini",male,"Engineer, Spy",IN,1651,"",IN,1716,"",[]
10002194,46667,Pietro Castrucci,"",Pietro,Castrucci,"","","Pietro Castrucci, Pietro, Pietro Castrucci",male,violinist and composer,IN,1679,1679,IN,1752,1752,"[""Royal Academy of Music I and II""]"
10054927,,Anna Maria Strada,"",Anna Maria,Strada,"","","Anna Maria, Anna Maria Strada",female,Opera singer,BF,1700,"",AF,1741,"","[""Royal Academy of Music I and II""]"
10012244,0,John Vanbrugh,"",John,Vanbrugh,"","","John Vanbrugh, John, John Vanbrugh",male,playwright and architect,IN,1664,NA,IN,1726,NA,"[""Royal Academy of Music I and II""]"
10054894,,Nicola Porpora,"",Nicola,Porpora,"","","Nicola, Nicola Porpora",male,Composer of Baroque operas,IN,1686,"",IN,1768,"","[""Opera of the Nobility""]"
10054950,8156,John Dudley,"",John,Dudley,"",Duke of Northumberland,"John, John Dudley, John Dudley Duke of Northumberland",male,Lord President of the Privy Council during reign of VI. ,IN,1504,"",IN,1553,"",[]
10054897,,Francesca Bertolli,"",Francesca,Bertolli,"","","Francesco, Francesco Bertolli",female,opera singer,AF,1700,"",IN,1767,"","[""Royal Academy of Music"", ""Opera of the Nobility""]"
10012466,28572,John Wallis,"",John,Wallis,"","","John Wallis, John, John Wallis",male,mathematician and cryptographer,IN,1616,1616,IN,1703,1703,[]
10054902,,Attilio  Malachia Ariosti ,"",Attilio ,Malachia Ariosti ,"","","Attilio , Attilio  Malachia Ariosti , Frate Ottavio",male,Composer,IN,1666,"",IN,1729,"","[""Royal Academy of Music I and II""]"
10001709,3806,James Brydges,"",James,Brydges,"","","James Brydges, James, James Brydges",male,politician and patron of music,IN,1674,1674,IN,1744,1744,"[""Royal Academy of Music I and II"", ""Whigs""]"
